"","farmer_ID","treat","clusterID","q13","q14","q16","q17","q19","q54a","q58a","q62a","q69"
"1337","F_3117","T1",7,"Male",57,"n/a","n/a",5,"1","0.5","1",4
"1338","F_3119","T1",7,"Female",56,"Male","999",4,"1.5","0.5","1",4
"1339","F_3122","T1",7,"Female",24,"Male","26",4,"0.5","n/a","0.5",3
"1340","F_3123","T1",7,"Female",72,"n/a","n/a",1,"4","4","0.5",3
"1341","F_3124","T1",7,"Female",65,"n/a","n/a",3,"1","1","1",3
"1342","F_3125","T1",7,"Male",66,"n/a","n/a",8,"2","1","2",1
"1343","F_3126","T1",7,"Male",29,"n/a","n/a",3,"1","n/a","n/a",4
"1344","F_3127","T1",7,"Female",53,"Male","68",5,"1","1","n/a",3
"1345","F_313","T1",103,"Male",50,"n/a","n/a",6,"2","1","0.1",1
"1346","F_3130","T1",7,"Male",40,"n/a","n/a",9,"3","4","2",1
"1347","F_3131","T1",7,"Male",37,"n/a","n/a",6,"1","0.5","1",4
"1348","F_3135","T1",84,"Male",40,"n/a","n/a",6,"1.75","n/a","3",1
"1349","F_3136","T1",84,"Female",23,"Male","24",3,"1","n/a","2",1
"1350","F_3137","T1",84,"Female",33,"Male","45",4,"1","n/a","0.5",3
"1351","F_3139","T1",84,"Female",43,"Male","43",6,"2","2","7",1
"1352","F_3140","T1",84,"Male",72,"n/a","n/a",6,"1","0.5","0.25",3
"1353","F_3141","T1",84,"Female",61,"Male","79",6,"1.5","1","n/a",1
"1354","F_3142","T1",84,"Male",62,"n/a","n/a",4,"0.5","n/a","1.5",1
"1355","F_3146","T1",84,"Female",30,"Male","32",6,"0.5","0.5","4",1
"1356","F_3147","T1",84,"Male",67,"n/a","n/a",4,"0.5","0.25","1.5",3
"1357","F_3149","T1",84,"Female",55,"Male","66",11,"1","0.25","n/a",4
"1358","F_3150","T1",84,"Male",46,"n/a","n/a",8,"1.5","1","2",2
"1359","F_3152","T1",84,"Male",79,"n/a","n/a",4,"1.5","1","1",1
"1360","F_3155","T1",84,"Female",30,"Male","37",5,"0.5","n/a","1",2
"1361","F_3156","T1",84,"Male",66,"n/a","n/a",3,"1","n/a","1",2
"1362","F_3158","T1",84,"Female",40,"Male","49",4,"2","1.5","n/a",1
"1363","F_316","T1",103,"Male",999,"n/a","n/a",6,"2","0.5","n/a",1
"1364","F_3160","T1",84,"Male",67,"n/a","n/a",3,"1","0.5","1",3
"1365","F_3161","T1",84,"Female",46,"Male","51",5,"0.5","n/a","1",1
"1366","F_3162","T1",84,"Female",40,"Male","45",6,"1","0.5","1",1
"1367","F_3163","T2",99,"Female",45,"Male","53",8,"2.25","1","2",1
"1368","F_3165","T2",99,"Male",35,"n/a","n/a",5,"1.5","n/a","1.5",2
"1369","F_3167","T2",99,"Female",35,"Male","42",11,"4","0.5","n/a",1
"1370","F_3168","T2",99,"Female",62,"Male","63",5,"2","n/a","1.5",1
"1371","F_3171","T2",99,"Female",38,"Male","40",4,"1.5","n/a","2",1
"1372","F_3172","T2",99,"Male",31,"n/a","n/a",5,"0.5","0.5","n/a",3
"1373","F_3175","T2",99,"Female",52,"n/a","n/a",6,"2","0.5","n/a",2
"1374","F_3176","T2",99,"Female",27,"n/a","n/a",3,"1","n/a","1.5",1
"1375","F_3178","T2",99,"Female",35,"n/a","n/a",5,"1","0.5","0.5",3
"1376","F_3179","T2",99,"Male",63,"n/a","n/a",6,"1.5","n/a","1",1
"1377","F_318","T1",103,"Male",49,"n/a","n/a",6,"2","0.5","0.5",1
"1378","F_3182","T2",99,"Male",48,"n/a","n/a",8,"1.5","n/a","1",5
"1379","F_3183","T2",99,"Male",38,"n/a","n/a",4,"2","1.5","2",2
"1380","F_3184","T2",99,"Female",82,"Male","89",4,"4","0.5","0.5",2
"1381","F_3185","T2",99,"Female",43,"n/a","n/a",5,"2","1","2",3
"1382","F_3188","T2",99,"Male",30,"n/a","n/a",6,"1.5","0.5","n/a",1
"1383","F_319","T1",103,"Female",28,"Male","28",4,"1","n/a","n/a",4
"1384","F_3190","T2",99,"Female",24,"Male","25",3,"2","1","n/a",4
"1385","F_3192","T2",99,"Female",78,"n/a","n/a",5,"1","0.5","1",1
"1386","F_3193","T2",99,"Female",44,"Male","49",6,"2","2","1",3
"1387","F_3197","T1",61,"Female",35,"Male","52",6,"n/a","n/a","1",3
"1388","F_3199","T1",61,"Male",65,"n/a","n/a",4,"1","n/a","0.5",4
"1389","F_32","T2",38,"Male",28,"Male","62",7,"2","n/a","0.5",3
"1390","F_320","T1",103,"Male",46,"n/a","n/a",3,"1.5","n/a","n/a",4
"1391","F_3201","T1",61,"Female",28,"n/a","n/a",5,"1","n/a","0.5",1
"1392","F_3203","T1",61,"Female",57,"n/a","n/a",3,"1","0.5","1",4
"1393","F_3204","T1",61,"Male",36,"n/a","n/a",4,"1.5","0.5","n/a",1
"1394","F_3205","T1",61,"Male",27,"n/a","n/a",5,"1","n/a","1",4
"1395","F_3206","T1",61,"Female",29,"Male","37",5,"1","0.75","1",4
"1396","F_3207","T1",61,"Female",35,"Male","31",6,"0.75","n/a","1",4
"1397","F_3208","T1",61,"Male",34,"n/a","n/a",4,"3","1","2",1
"1398","F_3209","T1",61,"Female",44,"Female","50",8,"3","0.5","1",3
"1399","F_3210","T1",61,"Male",49,"n/a","n/a",5,"1","n/a","0.5",4
"1400","F_3211","T1",61,"Male",30,"n/a","n/a",5,"1","1","n/a",4
"1401","F_3213","T1",61,"Male",41,"n/a","n/a",6,"1","n/a","1",4
"1402","F_3214","T1",61,"Male",52,"n/a","n/a",4,"1.5","n/a","1",3
"1403","F_3217","T1",61,"Male",28,"n/a","n/a",4,"1","n/a","0.5",4
"1404","F_322","T1",103,"Female",51,"n/a","n/a",3,"1","1","n/a",1
"1405","F_3222","T1",61,"Male",24,"n/a","n/a",5,"2","n/a","3",1
"1406","F_3223","T1",61,"Male",62,"n/a","n/a",14,"2","1","0.5",2
"1407","F_3224","T1",61,"Male",35,"n/a","n/a",5,"1","n/a","1",5
"1408","F_3225","C",13,"Male",63,"n/a","n/a",3,"0.5","n/a","0.5",5
"1409","F_3228","C",13,"Male",26,"n/a","n/a",3,"0.5","n/a","0.5",3
"1410","F_323","T1",103,"Male",60,"n/a","n/a",5,"2.5","1.5","n/a",5
"1411","F_3230","C",13,"Female",49,"Male","50",6,"4","n/a","4",1
"1412","F_3235","C",13,"Male",45,"n/a","n/a",6,"1.5","n/a","1",4
"1413","F_3237","C",13,"Female",63,"n/a","n/a",7,"1.5","1.5","0.5",1
"1414","F_3238","C",13,"Male",58,"n/a","n/a",19,"1","n/a","1",5
"1415","F_324","T1",103,"Female",31,"Male","37",4,"2","0.5","n/a",2
"1416","F_3240","C",13,"Male",46,"n/a","n/a",4,"3","n/a","n/a",1
"1417","F_3243","C",13,"Female",72,"n/a","n/a",1,"0.5","0.25","0.25",1
"1418","F_3246","C",13,"Female",50,"n/a","n/a",1,"0.5","n/a","0.25",5
"1419","F_3247","C",13,"Female",34,"Male","46",5,"n/a","n/a","1.5",4
"1420","F_3248","C",13,"Female",30,"n/a","n/a",4,"1","0.5","1.5",1
"1421","F_3249","C",13,"Male",26,"n/a","n/a",5,"5","n/a","2",1
"1422","F_325","T1",103,"Male",35,"n/a","n/a",5,"1","0.5","n/a",3
"1423","F_3250","C",13,"Male",32,"n/a","n/a",4,"0.5","n/a","n/a",3
"1424","F_3251","C",13,"Female",30,"Male","35",5,"1.5","0.5","1.5",1
"1425","F_3252","C",13,"Male",31,"n/a","n/a",5,"n/a","n/a","2",2
"1426","F_3253","C",13,"Female",39,"Male","42",6,"1","n/a","n/a",3
"1427","F_3254","C",13,"Female",48,"n/a","n/a",4,"0.5","n/a","0.25",4
"1428","F_3255","C",13,"Male",38,"n/a","n/a",6,"1.5","n/a","n/a",3
"1429","F_3257","T2",26,"Male",36,"n/a","n/a",7,"1","n/a","0.5",3
"1430","F_326","T1",103,"Female",28,"Male","31",5,"1","0.5","0.4",3
"1431","F_3260","T2",26,"Female",36,"Male","38",5,"0.5","n/a","n/a",1
"1432","F_3261","T2",26,"Female",999,"Male","999",7,"1","1","1",1
"1433","F_3262","T2",26,"Male",27,"n/a","n/a",4,"0.4","n/a","1",5
"1434","F_3263","T2",26,"Male",35,"n/a","n/a",5,"0.5","n/a","n/a",3
"1435","F_3265","T2",26,"Male",25,"n/a","n/a",4,"2","0.5","n/a",1
"1436","F_3266","T2",26,"Female",40,"Male","45",6,"1","0.5","0.5",3
"1437","F_3267","T2",26,"Male",30,"n/a","n/a",5,"2","n/a","1",4
"1438","F_3268","T2",26,"Male",25,"n/a","n/a",3,"0.5","n/a","0.25",3
"1439","F_327","T1",103,"Female",75,"n/a","n/a",5,"1","n/a","n/a",1
"1440","F_3271","T2",26,"Male",66,"n/a","n/a",2,"1","n/a","n/a",1
"1441","F_3273","T2",26,"Male",48,"n/a","n/a",2,"0.5","0.5","0.5",4
"1442","F_3274","T2",26,"Male",54,"n/a","n/a",11,"1","n/a","0.5",2
"1443","F_3276","T2",26,"Male",30,"n/a","n/a",7,"1","0.5","999",5
"1444","F_3278","T2",26,"Female",26,"Male","27",4,"1","n/a","n/a",1
"1445","F_3281","T2",26,"Male",20,"n/a","n/a",3,"1","0.25","1",5
"1446","F_3282","T2",26,"Male",62,"n/a","n/a",4,"0.5","0.5","0.5",3
"1447","F_3283","T2",26,"Male",36,"n/a","n/a",5,"3","1","1",4
"1448","F_3286","T2",26,"Female",75,"n/a","n/a",3,"0.5","n/a","n/a",5
"1449","F_3287","C",34,"Female",38,"Male","47",8,"2","n/a","1",2
"1450","F_3289","C",34,"Male",41,"n/a","n/a",5,"2.5","n/a","1.5",3
"1451","F_329","T1",103,"Female",999,"n/a","n/a",3,"2","2","n/a",1
"1452","F_3291","C",34,"Female",24,"n/a","n/a",4,"1","n/a","n/a",4
"1453","F_3293","C",34,"Female",50,"Male","999",5,"1","n/a","1",4
"1454","F_3295","C",34,"Male",22,"n/a","n/a",5,"0.5","n/a","1",3
"1455","F_3296","C",34,"Male",31,"n/a","n/a",3,"1.5","n/a","0.5",1
"1456","F_3298","C",34,"Female",47,"Male","59",6,"1","n/a","3",2
"1457","F_33","T2",38,"Female",49,"n/a","n/a",8,"2","n/a","n/a",4
"1458","F_3300","C",34,"Female",78,"n/a","n/a",4,"2","n/a","1",3
"1459","F_3301","C",34,"Female",23,"Male","25",3,"1.5","n/a","1",3
"1460","F_3302","C",34,"Male",22,"n/a","n/a",3,"0.5","n/a","n/a",1
"1461","F_3303","C",34,"Female",52,"n/a","n/a",5,"2","0.5","2.5",1
"1462","F_3305","C",34,"Male",40,"n/a","n/a",5,"1","n/a","1",2
"1463","F_3307","C",34,"Male",54,"n/a","n/a",5,"1","n/a","1",4
"1464","F_3308","C",34,"Female",26,"Male","25",3,"1","n/a","1",3
"1465","F_331","T1",103,"Female",29,"Male","34",5,"1.5","0.5","n/a",3
"1466","F_3310","C",34,"Male",64,"n/a","n/a",5,"0.5","n/a","0.5",1
"1467","F_3311","C",34,"Male",54,"n/a","n/a",6,"1","n/a","1",2
"1468","F_3313","C",34,"Male",50,"n/a","n/a",4,"1","0.5","0.5",2
"1469","F_3315","C",34,"Male",53,"n/a","n/a",4,"1.5","n/a","0.25",3
"1470","F_3318","T2",85,"Female",64,"n/a","n/a",7,"1","0.25","n/a",2
"1471","F_3319","T2",85,"Male",28,"n/a","n/a",3,"1","0.5","1",3
"1472","F_3320","T2",85,"Female",41,"n/a","n/a",6,"1","0.5","2",3
"1473","F_3321","T2",85,"Male",21,"n/a","n/a",3,"0.5","n/a","0.5",2
"1474","F_3322","T2",85,"Female",50,"n/a","n/a",5,"1.5","n/a","1",3
"1475","F_3326","T2",85,"Male",27,"n/a","n/a",4,"1","n/a","1",2
"1476","F_3328","T2",85,"Female",28,"Male","37",4,"1","n/a","n/a",4
"1477","F_3329","T2",85,"Male",44,"n/a","n/a",6,"1","1","n/a",2
"1478","F_333","T1",103,"Female",34,"Female","80",3,"1.2","0.5","n/a",1
"1479","F_3330","T2",85,"Male",45,"n/a","n/a",8,"4","0.5","1",1
"1480","F_3331","T2",85,"Male",30,"n/a","n/a",4,"0.5","n/a","0.5",3
"1481","F_3333","T2",85,"Female",999,"Male","30",6,"0.5","0.5","0.5",5
"1482","F_3335","T2",85,"Male",42,"n/a","n/a",6,"2","0.5","0.5",2
"1483","F_3336","T2",85,"Female",44,"n/a","n/a",4,"1","0.25","0.25",4
"1484","F_3338","T2",85,"Male",53,"n/a","n/a",5,"2","n/a","0.5",5
"1485","F_3340","T2",85,"Female",42,"Male","49",5,"0.5","n/a","0.8",3
"1486","F_3341","T2",85,"Male",46,"n/a","n/a",11,"1.5","0.4","0.5",5
"1487","F_3345","T2",85,"Male",38,"n/a","n/a",5,"1.5","n/a","0.5",3
"1488","F_3347","T2",85,"Female",30,"Male","31",3,"0.5","n/a","0.5",4
"1489","F_3349","C",77,"Female",23,"Male","34",3,"0.5","n/a","0.5",5
"1490","F_3350","C",77,"Male",25,"n/a","n/a",3,"1","n/a","0.5",4
"1491","F_3353","C",77,"Male",50,"n/a","n/a",5,"1","n/a","1",3
"1492","F_3356","C",77,"Female",30,"Female","34",5,"3","n/a","2",1
"1493","F_3357","C",77,"Male",60,"n/a","n/a",5,"1.5","n/a","1",3
"1494","F_3358","C",77,"Male",55,"n/a","n/a",5,"2","n/a","1",2
"1495","F_3359","C",77,"Male",21,"n/a","n/a",3,"0.5","n/a","1",2
"1496","F_336","T1",103,"Male",55,"n/a","n/a",2,"2.5","n/a","2",1
"1497","F_3363","C",77,"Female",30,"Male","40",4,"1","n/a","0.5",1
"1498","F_3364","C",77,"Male",999,"n/a","n/a",8,"1","n/a","0.5",5
"1499","F_3366","C",77,"Female",68,"Male","70",5,"2","n/a","1",4
"1500","F_3367","C",77,"Male",33,"n/a","n/a",4,"2","n/a","1",2
"1501","F_3368","C",77,"Male",45,"n/a","n/a",8,"1","n/a","0.5",4
"1502","F_337","T1",103,"Male",45,"n/a","n/a",6,"2.5","1","n/a",2
"1503","F_3371","C",77,"Male",24,"n/a","n/a",3,"0.5","n/a","0.5",5
"1504","F_3372","C",77,"Female",23,"n/a","n/a",6,"0.5","n/a","1",3
"1505","F_3374","C",77,"Female",72,"n/a","n/a",4,"0.5","n/a","0.5",1
"1506","F_3375","C",77,"Female",25,"Male","999",5,"n/a","n/a","0.5",2
"1507","F_3377","C",77,"Female",60,"Male","62",7,"1.5","n/a","n/a",1
"1508","F_3378","C",77,"Male",46,"n/a","n/a",7,"1.5","n/a","1",3
"1509","F_3382","C",78,"Male",41,"n/a","n/a",4,"0.5","n/a","0.5",3
"1510","F_3388","C",78,"Male",53,"n/a","n/a",6,"2.5","n/a","1",4
"1511","F_3389","C",78,"Female",70,"n/a","n/a",2,"1","n/a","1",3
"1512","F_3390","C",78,"Female",70,"n/a","n/a",2,"0.5","n/a","n/a",4
"1513","F_3391","C",78,"Female",23,"n/a","n/a",4,"0.5","n/a","0.5",4
"1514","F_3392","C",78,"Female",32,"n/a","n/a",5,"0.5","n/a","0.5",1
"1515","F_3394","C",78,"Female",20,"n/a","n/a",3,"3","0.5","0.5",1
"1516","F_3395","C",78,"Male",32,"n/a","n/a",4,"1","n/a","0.5",1
"1517","F_3398","C",78,"Female",28,"Male","30",5,"0.5","n/a","1",4
"1518","F_340","T1",103,"Female",23,"Male","26",2,"1","1","n/a",1
"1519","F_3400","C",78,"Female",30,"Male","36",6,"0.5","n/a","0.5",4
"1520","F_3402","C",78,"Female",64,"n/a","n/a",3,"1","n/a","0.5",1
"1521","F_3403","C",78,"Female",31,"Male","32",6,"1","n/a","0.5",3
"1522","F_3404","C",78,"Male",29,"n/a","n/a",4,"0.5","n/a","0.5",1
"1523","F_3406","C",78,"Female",30,"Male","36",5,"1","n/a","n/a",3
"1524","F_3407","C",78,"Male",23,"n/a","n/a",3,"1","n/a","0.5",1
"1525","F_3408","C",78,"Male",43,"n/a","n/a",8,"1.5","n/a","1",2
"1526","F_3409","C",78,"Male",36,"n/a","n/a",5,"0.5","n/a","1",1
"1527","F_3410","C",78,"Male",42,"n/a","n/a",6,"0.5","n/a","n/a",3
"1528","F_3411","T2",57,"Female",60,"Male","60",2,"1","1","0.5",1
"1529","F_3412","T2",57,"Female",24,"Male","28",4,"1","0.5","n/a",3
"1530","F_3414","T2",57,"Male",48,"n/a","n/a",5,"2","2","0.5",1
"1531","F_3415","T2",57,"Male",49,"n/a","n/a",5,"1.5","5","n/a",3
"1532","F_3417","T2",57,"Female",60,"Male","65",3,"2","2","0.5",1
"1533","F_3420","T2",57,"Female",24,"n/a","n/a",4,"1","n/a","n/a",4
"1534","F_3423","T2",57,"Male",30,"n/a","n/a",5,"1","1","n/a",3
"1535","F_3426","T2",57,"Male",41,"n/a","n/a",8,"1","1.5","n/a",3
"1536","F_3427","T2",57,"Male",24,"n/a","n/a",4,"1","1","n/a",4
"1537","F_3428","T2",57,"Male",28,"n/a","n/a",4,"1","1.5","n/a",3
"1538","F_3429","T2",57,"Male",37,"n/a","n/a",8,"0.5","1","n/a",4
"1539","F_3431","T2",57,"Male",36,"n/a","n/a",6,"1","1.5","n/a",3
"1540","F_3435","T2",57,"Male",26,"n/a","n/a",5,"1","2","1",3
"1541","F_3437","T2",57,"Male",38,"n/a","n/a",6,"1","1","n/a",3
"1542","F_3438","T2",57,"Female",39,"n/a","n/a",4,"0.5","0.5","n/a",4
"1543","F_3439","T2",57,"Male",41,"n/a","n/a",7,"2","6","0.5",3
"1544","F_344","T2",58,"Female",40,"Male","41",6,"2","1","1",3
"1545","F_3440","T2",57,"Female",42,"n/a","n/a",6,"1","1","n/a",3
"1546","F_3441","T2",57,"Male",32,"n/a","n/a",9,"1","1","n/a",4
"1547","F_3444","T1",11,"Male",35,"n/a","n/a",3,"1","0.5","n/a",2
"1548","F_3445","T1",11,"Female",23,"Male","25",3,"1","1.25","n/a",3
"1549","F_3446","T1",11,"Female",40,"Male","48",7,"0.5","n/a","1",4
"1550","F_3447","T1",11,"Male",25,"n/a","n/a",3,"1","n/a","1",3
"1551","F_3448","T1",11,"Male",57,"n/a","n/a",6,"1","n/a","n/a",5
"1552","F_3449","T1",11,"Female",42,"n/a","n/a",7,"2","1","1",4
"1553","F_345","T2",58,"Male",78,"n/a","n/a",1,"1.5","n/a","n/a",1
"1554","F_3450","T1",11,"Female",29,"n/a","n/a",5,"1","n/a","1",4
"1555","F_3451","T1",11,"Female",69,"n/a","n/a",5,"1","n/a","n/a",5
"1556","F_3454","T1",11,"Female",70,"n/a","n/a",2,"1","n/a","1",4
"1557","F_3455","T1",11,"Male",42,"n/a","n/a",6,"2","n/a","2",2
"1558","F_3457","T1",11,"Female",30,"Male","40",6,"1.5","0.25","2",1
"1559","F_3459","T1",11,"Female",43,"Male","49",7,"2","n/a","2",2
"1560","F_346","T2",58,"Female",29,"Male","34",4,"3","1.5","n/a",1
"1561","F_3465","T1",11,"Male",41,"n/a","n/a",5,"1.5","1","n/a",3
"1562","F_3466","T1",11,"Male",43,"n/a","n/a",3,"1.5","0.3","1",1
"1563","F_3467","T1",11,"Female",60,"Male","999",6,"1","1","n/a",3
"1564","F_3469","T1",11,"Male",67,"n/a","n/a",2,"1","n/a","1",2
"1565","F_3471","T1",11,"Male",40,"n/a","n/a",6,"2","n/a","1",3
"1566","F_3472","T1",11,"Female",38,"Male","44",2,"0.5","0.2","0.5",3
"1567","F_3473","T2",4,"Female",48,"n/a","n/a",8,"1","0.25","1",4
"1568","F_3474","T2",4,"Male",41,"n/a","n/a",8,"0.5","n/a","n/a",5
"1569","F_3475","T2",4,"Male",24,"Female","63",8,"1","0.5","0.5",1
"1570","F_3476","T2",4,"Male",42,"n/a","n/a",6,"1","0.1","1",5
"1571","F_3477","T2",4,"Male",45,"n/a","n/a",7,"1.5","0.25","0.75",4
"1572","F_348","T2",58,"Male",41,"n/a","n/a",7,"4","5","1",1
"1573","F_3482","T2",4,"Male",56,"n/a","n/a",6,"2","n/a","1",1
"1574","F_3483","T2",4,"Male",63,"n/a","n/a",7,"2","0.25","2",4
"1575","F_3484","T2",4,"Female",34,"Male","36",7,"1.5","0.1","5",1
"1576","F_3485","T2",4,"Female",55,"n/a","n/a",4,"1","n/a","1",4
"1577","F_349","T2",58,"Male",45,"n/a","n/a",7,"2","n/a","n/a",3
"1578","F_3490","T2",4,"Female",30,"Male","39",4,"2","1","2",1
"1579","F_3491","T2",4,"Female",33,"Male","35",6,"0.5","0.25","0.25",4
"1580","F_3492","T2",4,"Male",50,"n/a","n/a",8,"2","0.25","3",3
"1581","F_3493","T2",4,"Male",35,"Male","35",7,"2","0.5","1",2
"1582","F_3494","T2",4,"Male",29,"n/a","n/a",3,"1.5","0.25","0.5",4
"1583","F_3498","T2",4,"Male",22,"n/a","n/a",9,"1.5","1.75","1.5",4
"1584","F_3499","T2",4,"Female",22,"Male","23",3,"2","0.5","1.5",2
"1585","F_3501","T2",4,"Male",29,"n/a","n/a",8,"2","0.4","1.5",4
"1586","F_3503","T2",4,"Male",40,"n/a","n/a",7,"1","n/a","2",4
"1587","F_3508","T2",86,"Female",23,"Male","29",5,"1","2","n/a",1
"1588","F_3511","T2",86,"Male",22,"n/a","n/a",1,"0.5","0.5","n/a",3
"1589","F_3512","T2",86,"Male",50,"n/a","n/a",6,"1","2","0.25",4
"1590","F_3514","T2",86,"Male",34,"n/a","n/a",7,"1.5","1.5","1",3
"1591","F_3516","T2",86,"Female",21,"Male","24",3,"0.5","2","2",1
"1592","F_3518","T2",86,"Male",51,"n/a","n/a",6,"1.5","1","n/a",3
"1593","F_3520","T2",86,"Male",48,"n/a","n/a",5,"1.5","n/a","n/a",4
"1594","F_3521","T2",86,"Male",24,"n/a","n/a",4,"1","3","1.5",1
"1595","F_3523","T2",86,"Male",26,"n/a","n/a",3,"1","0.5","0.5",1
"1596","F_3524","T2",86,"Male",86,"n/a","n/a",8,"1","0.5","n/a",2
"1597","F_3525","T2",86,"Male",21,"n/a","n/a",5,"1","1","n/a",2
"1598","F_3526","T2",86,"Female",45,"Male","46",6,"1","4","0.25",2
"1599","F_3528","T2",86,"Male",26,"n/a","n/a",5,"0.5","1","n/a",2
"1600","F_3529","T2",86,"Female",32,"n/a","n/a",6,"1.5","1.5","n/a",2
"1601","F_353","T2",58,"Female",32,"Male","36",4,"n/a","n/a","2.5",2
"1602","F_3530","T2",86,"Male",61,"n/a","n/a",5,"1.5","2.5","0.5",1
"1603","F_3531","T2",86,"Male",27,"n/a","n/a",5,"1.5","3","1.5",1
"1604","F_3532","T2",86,"Male",39,"n/a","n/a",6,"1","n/a","1.5",1
"1605","F_3534","T2",86,"Male",28,"n/a","n/a",1,"n/a","1","0.5",1
"1606","F_3535","C",63,"Male",71,"n/a","n/a",7,"1","n/a","1.5",3
"1607","F_3536","T1",45,"Male",44,"n/a","n/a",6,"1.5","n/a","n/a",2
"1608","F_3537","T1",62,"Female",30,"Male","31",5,"1","n/a","n/a",4
"1609","F_354","T2",58,"Female",49,"n/a","n/a",4,"1","1","1",5
"1610","F_3540","C",56,"Male",28,"n/a","n/a",4,"1","n/a","n/a",3
"1611","F_3543","T1",16,"Male",64,"n/a","n/a",4,"2","1","1",1
"1612","F_3545","C",94,"Male",50,"n/a","n/a",6,"2","0.3","n/a",3
"1613","F_3547","T1",87,"Male",28,"Male","48",5,"2","0.4","1.5",3
"1614","F_3548","T2",54,"Female",23,"Male","25",3,"2","1","2",1
"1615","F_355","T2",58,"Male",26,"n/a","n/a",3,"2","n/a","n/a",3
"1616","F_3550","C",35,"Male",30,"n/a","n/a",5,"1","n/a","n/a",2
"1617","F_3551","C",67,"Male",29,"n/a","n/a",2,"1","1","n/a",1
"1618","F_3554","C",37,"Male",25,"n/a","n/a",4,"2","1","n/a",3
"1619","F_3556","C",105,"Female",48,"n/a","n/a",2,"1","1.5","n/a",3
"1620","F_3557","C",27,"Male",34,"n/a","n/a",5,"0.5","n/a","1",3
"1621","F_3558","T1",17,"Female",40,"Male","49",8,"1.5","1","n/a",3
"1622","F_3559","C",93,"Female",38,"Male","40",5,"1.5","n/a","n/a",1
"1623","F_3561","T2",75,"Male",60,"n/a","n/a",4,"1.5","n/a","0.5",1
"1624","F_3563","T2",108,"Female",21,"Male","25",3,"1","n/a","1",4
"1625","F_3566","T1",68,"Male",64,"n/a","n/a",2,"2","n/a","n/a",3
"1626","F_357","T2",58,"Male",42,"n/a","n/a",3,"n/a","n/a","1",1
"1627","F_358","T2",58,"Male",26,"n/a","n/a",3,"2","n/a","3",2
"1628","F_359","T2",58,"Male",28,"Male","27",4,"1.5","n/a","n/a",4
"1629","F_36","T2",38,"Male",43,"n/a","n/a",6,"2","1","n/a",2
"1630","F_360","T2",58,"Female",27,"Male","30",5,"1","1","n/a",1
"1631","F_361","T2",58,"Male",48,"n/a","n/a",5,"1","n/a","2",1
"1632","F_362","T2",58,"Female",71,"Male","51",9,"1","n/a","n/a",3
"1633","F_364","T2",58,"Female",23,"n/a","n/a",4,"2","n/a","n/a",3
"1634","F_366","T2",58,"Male",53,"n/a","n/a",5,"2","n/a","n/a",3
"1635","F_369","T2",58,"Male",27,"n/a","n/a",6,"2.5","n/a","1",1
"1636","F_37","T2",38,"Female",21,"Female","40",10,"1.5","0.5","n/a",2
"1637","F_372","T2",58,"Male",60,"n/a","n/a",13,"0.25","n/a","0.5",3
"1638","F_373","T1",87,"Female",44,"Male","62",7,"1","n/a","0.4",4
"1639","F_374","T1",87,"Female",29,"Male","30",5,"1","n/a","1",3
"1640","F_375","T1",87,"Male",35,"n/a","n/a",6,"1","n/a","n/a",5
"1641","F_376","T1",87,"Female",26,"Female","999",7,"1","n/a","0.1",3
"1642","F_378","T1",87,"Female",53,"n/a","n/a",6,"0.5","n/a","0.1",2
"1643","F_379","T1",87,"Male",36,"n/a","n/a",6,"3","0.5","0.5",1
"1644","F_38","T2",38,"Male",33,"n/a","n/a",7,"1","1","0.5",4
"1645","F_381","T1",87,"Male",22,"n/a","n/a",6,"0.5","n/a","0.25",3
"1646","F_382","T1",87,"Male",32,"n/a","n/a",6,"1","0.1","0.5",4
"1647","F_387","T1",87,"Female",56,"n/a","n/a",5,"2","1","1",3
"1648","F_389","T1",87,"Female",43,"n/a","n/a",6,"2.5","n/a","1",2
"1649","F_39","T2",38,"Female",78,"n/a","n/a",8,"4","1","0.1",3
"1650","F_390","T1",87,"Male",37,"n/a","n/a",5,"1.5","n/a","1",4
"1651","F_391","T1",87,"Male",41,"n/a","n/a",10,"1.2","n/a","0.25",4
"1652","F_393","T1",87,"Female",33,"Male","35",6,"1.5","n/a","n/a",4
"1653","F_394","T1",87,"Female",49,"n/a","n/a",4,"1","n/a","1",3
"1654","F_396","T1",87,"Female",50,"n/a","n/a",6,"1.5","n/a","0.5",3
"1655","F_399","T1",87,"Female",49,"Male","65",8,"1","n/a","0.5",4
"1656","F_4","T1",8,"Male",71,"n/a","n/a",1,"1","n/a","n/a",1
"1657","F_40","T2",38,"Male",48,"n/a","n/a",8,"1.5","3.25","1",5
"1658","F_402","T1",87,"Female",53,"n/a","n/a",5,"1","0.1","0.3",5
"1659","F_404","C",74,"Male",27,"n/a","n/a",4,"1","n/a","0.25",5
"1660","F_405","C",74,"Female",53,"Male","64",5,"0.7","n/a","n/a",5
"1661","F_408","C",74,"Female",25,"Female","35",3,"1","n/a","n/a",4
"1662","F_409","C",74,"Female",46,"Male","51",8,"1","n/a","0.5",4
"1663","F_410","C",74,"Male",55,"n/a","n/a",8,"4","0.5","1",1
"1664","F_411","C",74,"Male",39,"n/a","n/a",4,"2","0.5","0.5",3
"1665","F_412","C",74,"Male",52,"n/a","n/a",7,"2","0.2","1.5",4
